vm.ee;2015-05-15;9,212040725984949;9,212040725984949;10,0;10,0;10,0;9,982293050022134;7,330677290836653;7,286409915891988;10,0;9,9867197875166;9,212040725984949;8,928729526339088;8,928729526339088;8,928729526339088;10,0;10,0;10,0;9,938025675077467;7,330677290836653;7,286409915891988;10,0;10,0;9,982293050022134;8,928729526339088;8,811420982735724;8,811420982735724;9,9867197875166;8,811420982735724;10,0;10,0;10,0;9,924745462594068;7,330677290836653;7,286409915891988;10,0;10,0;8,811420982735724;9,9867197875166;8,811420982735724;
sangaste.ee;2015-05-15;4,789939192924267;5,114704256495301;9,994472084024324;10,0;9,04090657822001;9,94195688225539;9,740187949143174;7,957435046987285;8,902708678828082;9,994472084024324;3,3595909342178;4,789939192924267;5,114704256495301;8,98562741846324;9,994472084024324;10,0;9,04090657822001;9,94195688225539;9,740187949143174;7,957435046987285;10,0;8,902708678828082;9,994472084024324;3,3595909342178;4,789939192924267;5,113322277501382;8,98562741846324;9,437534549474847;9,994472084024324;10,0;9,734660033167495;9,94195688225539;9,740187949143174;7,957435046987285;10,0;8,902708678828082;9,39745715865119;9,994472084024324;3,3595909342178;
ravimiamet.ee;2015-05-15;1,6079295154185023;5,022026431718062;10,0;10,0;10,0;1,475770925110132;9,955947136563877;9,955947136563877;10,0;10,0;1,497797356828194;1,6079295154185023;5,022026431718062;5,649779735682819;10,0;10,0;10,0;1,475770925110132;9,955947136563877;9,955947136563877;10,0;10,0;10,0;1,497797356828194;1,6079295154185023;4,966960352422907;5,92511013215859;5,649779735682819;10,0;10,0;10,0;1,475770925110132;9,955947136563877;9,955947136563877;10,0;10,0;5,3744493392070485;10,0;1,497797356828194;
ruhnu.ee;2015-05-15;4,9411764705882355;5,794117647058823;10,0;9,882352941176471;10,0;10,0;8,411764705882353;0,23529411764705882;10,0;10,0;1,8823529411764706;4,9411764705882355;5,794117647058823;9,617647058823529;10,0;9,882352941176471;10,0;10,0;8,411764705882353;0,23529411764705882;10,0;10,0;10,0;1,8823529411764706;4,9411764705882355;5,794117647058823;9,617647058823529;10,0;10,0;9,882352941176471;10,0;10,0;8,411764705882353;0,23529411764705882;10,0;10,0;9,911764705882353;10,0;1,8823529411764706;
puka.ee;2015-05-15;9,589937973811164;5,0;9,993108201240524;10,0;10,0;9,572708476912474;10,0;0,0;10,0;9,972432804962095;5,895933838731909;9,589937973811164;5,0;5,0;9,993108201240524;10,0;10,0;9,572708476912474;10,0;0,0;8,70434183321847;10,0;9,972432804962095;5,895933838731909;9,589937973811164;5,0;5,0;0,006891798759476223;9,993108201240524;10,0;10,0;9,572708476912474;10,0;0,0;8,70434183321847;10,0;7,739490006891799;9,972432804962095;5,895933838731909;
eestipank.ee;2015-05-15;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;
politsei.ee;2015-05-15;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0;
otepaa.ee;2015-05-15;6,7073170731707314;5,365853658536586;10,0;10,0;10,0;10,0;9,75609756097561;9,268292682926829;3,658536585365854;10,0;6,829268292682927;6,7073170731707314;5,365853658536586;6,829268292682927;10,0;10,0;10,0;10,0;9,75609756097561;9,268292682926829;10,0;3,658536585365854;10,0;6,829268292682927;6,7073170731707314;5,365853658536586;6,829268292682927;6,829268292682927;10,0;10,0;10,0;10,0;9,75609756097561;9,268292682926829;10,0;3,658536585365854;6,829268292682927;10,0;6,829268292682927;
moisakyla.ee;2015-05-15;5,714285714285714;5,714285714285714;10,0;10,0;10,0;4,285714285714286;10,0;0,0;10,0;1,4285714285714286;1,4285714285714286;5,714285714285714;5,714285714285714;5,714285714285714;10,0;10,0;10,0;4,285714285714286;10,0;0,0;10,0;10,0;1,4285714285714286;1,4285714285714286;5,714285714285714;5,714285714285714;5,714285714285714;5,714285714285714;10,0;10,0;10,0;4,285714285714286;10,0;0,0;10,0;10,0;5,714285714285714;1,4285714285714286;1,4285714285714286;
muinas.ee;2015-05-15;2,5;4,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;7,0;0,5;2,5;4,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;7,0;0,5;2,5;3,5;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;7,0;7,0;0,5;
tallinn.ee;2015-05-15;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;
