pria.ee;12;-;10,0;5,416666666666667;10,0;9,583333333333334;10,0;10,0;10,0;0,0;10,0;9,166666666666666;5,416666666666667;10,0;5,416666666666667;9,583333333333334;10,0;9,583333333333334;10,0;10,0;10,0;0,0;10,0;10,0;9,166666666666666;5,416666666666667;10,0;5,416666666666667;10,0;9,583333333333334;10,0;9,583333333333334;10,0;10,0;10,0;0,0;10,0;10,0;9,583333333333334;9,166666666666666;5,416666666666667
aserivv.ee;2;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0
vandra.ee;3;-;5,0;8,333333333333334;10,0;8,333333333333334;10,0;10,0;6,666666666666667;3,3333333333333335;10,0;10,0;8,333333333333334;5,0;8,333333333333334;6,666666666666667;10,0;8,333333333333334;10,0;10,0;6,666666666666667;3,3333333333333335;10,0;10,0;10,0;8,333333333333334;5,0;8,333333333333334;6,666666666666667;8,333333333333334;10,0;8,333333333333334;10,0;10,0;6,666666666666667;3,3333333333333335;10,0;10,0;8,333333333333334;10,0;8,333333333333334
aku.ee;37;-;2,8378378378378377;5,27027027027027;8,378378378378379;10,0;10,0;10,0;9,45945945945946;0,0;9,72972972972973;9,45945945945946;8,64864864864865;2,8378378378378377;5,27027027027027;5,27027027027027;8,378378378378379;10,0;10,0;10,0;9,45945945945946;0,0;10,0;9,72972972972973;9,45945945945946;8,64864864864865;2,8378378378378377;5,27027027027027;6,216216216216216;5,8108108108108105;8,378378378378379;10,0;10,0;10,0;9,45945945945946;0,0;10,0;9,72972972972973;7,5675675675675675;9,45945945945946;8,64864864864865
voru.ee;452;-;1,3495575221238938;5,022123893805309;5,564159292035399;9,955752212389381;10,0;3,5398230088495577;9,756637168141593;0,04424778761061947;10,0;9,91150442477876;5,132743362831858;1,3495575221238938;5,011061946902655;5,077433628318584;5,564159292035399;9,955752212389381;10,0;3,5398230088495577;9,756637168141593;0,022123893805309734;10,0;10,0;9,91150442477876;5,132743362831858;1,3495575221238938;5,011061946902655;5,077433628318584;9,712389380530974;5,564159292035399;9,955752212389381;9,778761061946902;3,5398230088495577;9,756637168141593;0,022123893805309734;10,0;10,0;5,132743362831858;9,91150442477876;5,132743362831858
vonnu.ee;1;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
meeksi.ee;202;-;0,04950495049504951;5,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;5,0;0,04950495049504951;5,0;5,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;5,0;0,04950495049504951;5,0;5,0;5,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;9,084158415841584;10,0;5,0
uus.saue.ee;5709;-;5,085829392187773;5,065685759327378;5,1418812401471365;9,992117708880714;10,0;10,0;10,0;0,0;0,2697495183044316;10,0;9,921177088807147;5,085829392187773;5,065685759327378;5,0420388859695215;5,1418812401471365;9,992117708880714;10,0;10,0;10,0;0,0;9,99824837975127;0,2697495183044316;10,0;9,921177088807147;5,085829392187773;5,065685759327378;5,049921177088807;5,105097214923805;5,1418812401471365;9,992117708880714;9,980732177263969;10,0;10,0;0,0;9,99824837975127;0,2697495183044316;7,9479768786127165;10,0;9,921177088807147
vormsi.ee;359;-;3,3983286908077996;6,6991643454039;10,0;10,0;10,0;3,3983286908077996;3,426183844011142;6,6016713091922;10,0;3,3983286908077996;9,24791086350975;3,3983286908077996;6,6991643454039;3,635097493036212;10,0;10,0;10,0;3,3983286908077996;3,426183844011142;6,6016713091922;10,0;10,0;3,3983286908077996;9,24791086350975;3,3983286908077996;6,6991643454039;9,777158774373259;3,4122562674094707;10,0;10,0;6,8245125348189415;3,3983286908077996;3,426183844011142;6,6016713091922;10,0;10,0;6,6991643454039;3,3983286908077996;9,24791086350975
rakke.ee;278;-;1,6906474820143884;5,557553956834532;5,413669064748201;10,0;10,0;10,0;10,0;0,4316546762589928;10,0;10,0;5,845323741007194;1,6906474820143884;5,557553956834532;5,305755395683454;5,413669064748201;10,0;10,0;10,0;10,0;0,4316546762589928;10,0;10,0;10,0;5,845323741007194;1,6906474820143884;5,539568345323741;5,305755395683454;5,7913669064748206;5,413669064748201;10,0;10,0;10,0;10,0;0,4316546762589928;10,0;10,0;5,413669064748201;10,0;5,845323741007194
